,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,num_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_occu,num_tot_energy_heat,num_mhh_age,num_hh_ann_incm
3154,2,2,1,1,6,2,3,33.0,1,1,1,8,4,3,3,2,3,18125.1,67,25000000
3155,3,2,1,1,6,1,3,95.7,4,1,2,10,2,1,3,3,1,5632.4558943,45,18000000
3156,3,1,2,1,5,2,4,118.8,4,1,2,5,2,3,3,5,3,12142.92,45,54000000
3157,2,1,1,1,5,3,3,72.6,3,1,1,10,1,3,4,2,3,10108.967222,67,18000000
3158,2,2,1,1,6,2,1,19.8,1,0,1,2,2,1,3,2,5,8092.39,55,12000000
3159,3,2,1,1,6,2,2,75.89999999999999,4,1,1,8,5,3,3,3,5,32779.480638,55,25000000
3160,2,2,3,5,6,2,4,105.6,3,1,2,8,1,3,4,3,1,13326.770756,45,42000000
3161,3,1,3,3,3,3,3,89.1,3,1,1,6,1,1,4,4,1,11654.07461,45,4
3162,3,2,3,1,4,1,3,49.5,2,0,1,10,1,1,3,2,1,8727.42,55,25000000
3163,3,1,3,8,5,2,5,141.9,4,1,2,22,1,1,4,5,1,13923.91,55,54000000
3164,1,2,2,1,3,1,5,56.1,2,1,1,16,2,1,3,1,3,5654.6,67,6
3165,2,2,1,2,5,1,6,99.0,3,1,1,10,2,3,3,4,3,15309.09,45,96000000
3166,2,2,1,1,6,1,4,49.5,2,1,1,4,2,1,3,2,5,8420.94,35,2
3167,2,2,3,10,4,1,4,66.0,2,1,1,8,1,3,4,1,2,3275.43,67,12000000
3168,1,1,1,1,5,2,4,82.5,3,1,1,8,1,3,4,3,3,9866.6,67,54000000
3169,3,1,1,1,5,4,3,92.4,4,1,2,10,1,3,4,2,5,8472.3363031,67,18000000
3170,2,2,3,3,4,1,3,79.19999999999999,3,1,2,8,1,3,4,6,1,11504.53,45,42000000
3171,1,1,2,3,5,1,4,105.6,3,1,1,13,1,1,4,6,1,15287.74,45,54000000
3172,3,1,3,1,4,1,3,102.3,3,1,2,12,1,3,4,6,1,19584.43,35,5
3173,3,1,1,2,5,3,3,33.0,1,0,1,7,2,1,3,1,2,6859.7618919,67,1
3174,3,1,3,14,4,1,4,138.6,4,1,2,12,1,3,4,4,3,12044.37217,45,6
3175,1,1,3,14,5,3,3,102.3,3,1,1,8,1,3,4,4,1,15263.87,55,54000000
3176,2,2,1,1,6,1,6,33.0,1,0,1,4,5,3,3,2,1,20644.02,35,18000000
3177,3,2,3,6,2,1,4,75.9,3,1,1,8,1,3,4,4,1,11654.786588,55,4
3178,3,1,1,2,5,1,4,39.6,2,1,1,7,1,3,4,4,3,12050.12,55,66000000
3179,2,2,1,1,6,1,4,75.9,3,1,1,8,2,3,3,4,3,7093.32,45,4
3180,3,1,1,1,5,2,4,118.8,3,1,2,4,1,3,5,2,5,8532.6167323,67,18000000
3181,3,1,1,1,5,1,4,75.89999999999999,3,1,1,8,2,1,3,4,5,14175.0,45,42000000
3182,3,2,1,1,6,3,1,89.1,4,1,1,10,2,3,3,1,4,11268.208311,55,1
3183,1,2,3,14,3,2,5,105.6,3,1,2,6,1,3,4,4,2,13264.203957,45,18000000
3184,3,1,3,1,2,1,4,105.6,3,1,1,12,3,3,4,4,3,11284.442292,55,4
3185,1,1,3,3,3,2,3,66.0,2,1,1,5,1,3,4,3,1,7579.81,35,3
3186,2,2,3,5,4,1,3,79.2,3,1,1,8,1,1,4,2,3,9010.16,67,1
3187,1,2,1,3,3,4,5,92.4,3,1,1,12,1,3,5,2,1,5753.69,35,8
3188,1,2,3,12,2,2,6,108.9,3,1,2,13,3,3,4,3,1,16199.396654,35,5
3189,2,2,2,1,4,1,4,62.7,3,1,1,8,2,1,3,3,1,9074.04,45,42000000
3190,1,2,3,13,3,1,5,95.7,3,1,2,14,3,3,4,3,1,8127.4297964,55,54000000
3191,1,1,1,1,6,2,2,49.5,2,1,1,10,2,1,3,3,3,12581.274996,45,54000000
3192,3,1,1,2,5,3,3,115.5,4,1,1,6,1,3,4,2,5,15671.26,67,42000000
3193,1,1,3,5,2,2,5,85.8,3,1,1,6,1,3,4,3,1,11159.07,55,78000000
3194,3,1,3,18,4,2,6,85.8,3,1,2,8,1,3,4,4,1,10032.448566,45,4
3195,1,1,3,15,5,1,5,108.9,3,1,2,5,3,3,4,5,1,10643.667363,55,90000000
3196,1,2,3,1,2,2,4,79.19999999999999,3,1,1,8,1,3,4,4,1,6816.69,45,18000000
3197,2,2,3,2,4,3,3,62.7,2,1,1,5,1,3,4,1,3,16100.78567,55,25000000
3198,1,1,2,3,3,1,5,56.1,2,1,1,4,1,3,4,4,1,11890.4494,35,66000000
3199,1,1,2,3,5,2,4,85.8,3,1,1,7,1,3,4,4,3,11985.12,45,42000000
3200,3,1,3,12,4,2,6,79.19999999999999,3,1,2,14,1,3,4,5,1,8157.356912,45,42000000
3201,2,2,2,1,5,1,4,75.9,3,1,1,10,1,3,4,5,3,16356.27,55,3
3202,2,1,3,5,4,2,4,118.8,4,1,2,8,1,3,4,4,1,13719.950159,45,66000000
3203,1,1,3,7,3,3,5,89.1,3,1,2,6,1,3,5,4,1,12574.123615,45,6
3204,2,2,3,15,3,2,5,69.3,3,1,1,8,1,3,4,4,1,17190.564153,35,18000000
3205,1,2,1,1,6,1,4,95.7,3,1,2,8,4,3,3,2,3,24571.751012,55,42000000
3206,3,1,2,4,3,1,6,85.8,3,1,2,10,1,3,4,4,1,11050.68012,67,6
3207,2,2,1,1,6,3,3,92.4,4,1,2,8,1,3,3,2,1,4918.95,35,18000000
3208,3,2,1,1,6,2,5,105.6,3,1,2,6,4,1,3,4,1,9452.4756543,67,42000000
3209,3,2,2,4,3,3,6,36.3,2,1,1,4,1,1,4,1,4,7022.7246906,67,2
3210,2,2,3,3,2,3,4,79.2,2,1,1,7,1,3,4,2,1,10450.55787,55,5
3211,3,1,3,1,2,1,3,52.8,2,1,1,6,1,3,4,2,1,11294.27639,55,4
3212,3,1,1,2,4,2,4,82.5,3,1,1,10,1,3,4,5,1,9414.1129655,55,66000000
3213,3,2,3,13,4,2,5,79.19999999999999,2,1,1,8,1,3,4,2,3,11097.195802,67,25000000
3214,3,2,3,6,5,1,4,75.9,3,1,1,8,1,3,4,3,1,11060.390401,55,3
3215,1,2,1,2,5,2,3,75.89999999999999,3,1,2,6,1,3,4,4,3,15627.651502,45,25000000
3216,1,1,2,3,4,2,5,99.0,3,1,2,13,1,3,4,4,4,12175.32,35,25000000
3217,3,2,2,4,4,4,4,105.6,3,1,1,10,1,1,4,2,3,6688.46,55,4
3218,3,2,1,1,6,2,1,122.1,3,1,1,12,4,3,5,2,2,5031.86,45,5
3219,1,2,3,6,3,2,6,161.7,4,1,2,12,1,3,4,4,1,23942.45,45,6
3220,1,1,3,6,3,1,3,69.3,2,1,1,13,1,3,5,3,1,12870.758936,35,4
3221,1,1,3,14,3,1,4,105.6,3,1,2,14,3,3,5,2,1,9932.7080953,55,6
3222,3,2,1,1,6,2,4,112.2,3,1,2,7,2,3,3,2,5,7701.3817838,67,18000000
3223,1,2,2,3,4,3,5,115.5,3,1,2,10,1,3,4,4,1,18589.309971,45,42000000
3224,1,2,3,16,2,2,5,99.0,3,1,2,13,3,3,5,5,1,7625.3939286,35,9
3225,3,1,3,1,3,3,4,89.1,3,1,1,9,1,3,4,4,1,20185.014366,45,4
3226,1,1,1,1,4,1,2,89.1,4,1,1,18,1,3,5,2,5,10954.549942,67,3
3227,3,1,2,2,4,1,4,59.4,2,1,1,8,2,3,3,2,1,9527.35,55,42000000
3228,3,2,1,1,4,3,2,82.5,3,1,1,6,2,3,3,2,5,9485.4154188,67,18000000
3229,3,1,2,3,4,1,4,82.5,3,1,2,8,1,3,4,2,1,8866.0300319,55,54000000
3230,2,2,2,3,3,4,4,36.3,1,1,1,4,1,3,4,2,3,7998.3689991,55,3
3231,1,2,3,30,4,2,5,128.7,2,1,1,14,3,3,4,3,3,3969.28,45,66000000
3232,1,2,3,3,6,1,3,52.8,2,1,1,10,1,3,4,1,4,9408.8650116,35,18000000
3233,2,2,2,1,5,2,2,148.5,3,1,1,5,1,1,4,1,5,7708.800469,67,1
3234,1,2,1,1,2,4,4,89.1,3,1,2,8,2,1,3,6,3,11326.4,45,54000000
3235,3,1,3,20,4,3,4,82.5,2,1,1,12,1,3,4,4,1,7713.8637104,45,54000000
3236,3,1,1,3,4,1,6,79.2,2,1,1,8,1,3,4,2,1,9483.78,55,3
3237,2,2,1,2,5,2,5,158.4,4,1,2,10,2,3,5,4,1,21809.72,55,9
3238,1,2,3,7,2,1,4,85.8,3,1,1,8,1,3,4,4,1,13929.44,35,25000000
3239,1,1,3,10,5,1,5,112.2,3,1,2,14,1,3,4,3,1,13784.91,45,96000000
3240,2,2,1,1,6,2,1,29.7,1,1,1,2,2,3,3,2,1,8854.9,67,2
3241,1,1,1,1,4,3,3,79.19999999999999,2,1,1,8,1,3,4,3,5,29941.789124,67,18000000
3242,3,2,1,1,5,4,3,85.8,3,1,1,8,2,3,3,4,1,6643.090141,45,25000000
3243,3,1,1,1,6,3,3,99.0,3,1,1,12,1,2,4,1,5,5679.234195,67,1
3244,1,2,3,1,3,4,3,56.1,3,0,1,29,1,1,4,1,5,12244.553017,67,1
3245,3,2,3,3,4,4,4,105.6,3,1,2,9,1,3,4,4,3,8226.130897,55,5
3246,3,2,1,1,6,3,2,49.5,2,1,1,3,2,1,3,4,2,11567.66,45,12000000
3247,1,1,3,4,3,1,6,59.4,2,1,1,8,3,3,5,2,3,4324.4256498,67,5
3248,2,2,1,1,6,1,1,56.1,3,1,1,6,2,1,3,1,3,6626.3775413,67,12000000
3249,3,1,3,2,6,2,6,105.6,3,1,2,8,1,3,4,4,1,7463.2046177,45,54000000
3250,1,2,1,2,5,2,5,92.4,3,1,1,6,2,3,3,4,1,12651.42,45,42000000
3251,3,2,1,1,6,3,1,39.6,2,1,1,3,1,1,3,2,2,7853.36,67,12000000
3252,3,1,2,2,4,1,6,89.1,3,1,1,11,1,3,4,1,1,12391.936014,45,2
3253,3,1,1,1,4,1,2,66.0,2,1,1,8,1,3,4,5,1,14487.531906,45,54000000
3254,1,1,1,1,4,2,1,75.9,3,1,1,16,1,1,5,4,1,15605.6413,67,4
3255,1,1,3,6,3,1,5,105.6,3,1,1,12,1,3,5,4,1,13904.757165,55,6
3256,2,2,1,1,6,1,3,82.5,2,1,1,6,1,3,4,3,3,8782.81856,67,6
3257,1,2,2,2,3,1,4,79.19999999999999,3,1,1,12,1,1,4,5,1,8701.31,45,96000000
3258,3,2,1,1,6,3,5,99.0,2,1,1,12,2,1,3,2,3,18776.28,67,18000000
3259,1,2,1,2,4,3,2,82.5,4,1,2,12,2,3,3,4,2,16143.049798,67,6
3260,3,1,3,9,4,1,4,105.6,3,1,1,7,3,3,4,4,1,21581.716457,45,54000000
3261,1,1,2,1,5,1,5,92.4,3,1,1,2,1,3,4,3,5,15538.333772,67,66000000
3262,2,2,1,1,6,1,1,72.6,4,1,2,8,2,1,3,5,5,7164.23,67,25000000
3263,1,2,3,13,2,1,5,155.1,4,1,2,12,1,3,4,2,5,10972.9,67,12000000
3264,1,2,3,10,3,1,4,108.9,3,1,1,12,3,1,5,2,2,7883.2643861,55,3
3265,3,2,1,1,6,3,1,42.9,2,1,1,3,5,3,3,2,3,15087.427318,67,12000000
3266,1,2,1,1,6,1,6,158.4,3,1,2,12,1,3,5,4,1,24892.746539,45,7
3267,2,2,1,1,5,3,4,72.6,2,1,1,6,4,3,3,2,3,4732.06,67,25000000
3268,1,1,3,7,2,1,5,82.5,3,1,1,8,1,3,5,4,1,10683.477564,45,2
3269,2,1,3,10,4,1,4,75.89999999999999,3,1,1,10,1,3,4,3,1,6856.51,35,54000000
3270,1,2,2,1,5,4,3,79.19999999999999,2,1,1,8,1,1,4,3,1,12900.86,45,42000000
3271,1,2,3,2,4,1,5,79.19999999999999,2,1,1,4,1,1,5,1,5,7094.2031244,67,12000000
3272,3,1,1,1,4,1,5,49.5,2,1,1,6,1,1,4,3,3,11621.885278,45,42000000
3273,3,2,3,12,4,1,4,75.89999999999999,3,1,1,8,1,3,4,3,1,15002.93,55,54000000
3274,3,2,3,4,4,3,4,46.2,1,1,1,5,1,1,4,3,1,11409.440371,55,25000000
3275,3,2,1,1,5,4,4,89.1,3,1,1,6,2,3,3,2,1,14385.76,45,42000000
3276,3,1,3,15,6,2,4,75.9,3,1,1,8,1,3,4,4,1,8561.3359493,55,5
3277,2,2,3,3,4,1,5,125.4,3,1,2,16,1,3,4,3,2,19034.71,55,5
3278,1,2,3,1,5,1,5,85.8,3,1,2,14,1,3,4,4,1,12304.51,35,54000000
3279,1,1,1,3,5,1,4,115.5,3,1,2,12,1,3,4,4,1,9353.66,55,66000000
3280,2,2,3,9,2,1,4,79.19999999999999,3,1,1,8,1,3,4,4,3,13758.323738,45,66000000
3281,1,2,3,5,6,2,6,112.2,4,1,2,18,3,1,5,2,5,4571.2923733,55,9
3282,2,1,3,5,5,1,4,105.6,3,1,2,4,1,3,4,4,1,11242.064987,45,96000000
3283,2,2,3,12,2,1,5,108.9,3,1,2,7,1,3,4,4,1,12113.54,55,7
3284,1,2,1,1,6,2,2,36.3,2,1,1,3,5,1,3,3,4,29714.249804,67,25000000
3285,2,2,3,15,4,1,5,69.3,2,1,1,8,3,1,4,2,1,4678.6355672,45,3
3286,2,2,3,6,4,1,5,135.29999999999998,4,1,2,8,1,3,4,5,3,13726.559292,35,66000000
3287,2,2,1,1,6,2,2,23.1,1,1,1,2,2,3,3,3,2,9156.78,55,25000000
3288,2,2,1,1,6,1,3,69.3,3,1,1,5,2,3,3,3,1,8731.87,67,25000000
3289,3,1,1,1,5,3,3,141.9,4,1,2,15,2,3,3,4,2,9291.26,55,66000000
3290,1,2,3,2,4,2,5,115.5,3,1,2,10,1,3,4,4,1,10589.86,35,42000000
3291,3,1,1,1,5,3,3,59.4,2,1,1,8,1,3,4,2,3,13994.589934,45,54000000
3292,3,1,1,1,5,3,4,79.19999999999999,3,1,2,7,1,3,4,4,1,10178.28,35,18000000
3293,3,2,3,1,5,2,4,108.9,3,1,1,12,1,3,4,4,3,13652.832535,67,66000000
3294,2,1,1,2,4,1,4,82.5,3,1,1,8,1,3,4,2,2,11506.945716,67,2
3295,2,2,1,1,6,1,1,82.5,2,0,1,8,2,1,3,2,1,7045.18,45,3
3296,1,2,3,19,3,1,4,158.39999999999998,4,1,2,12,3,3,5,4,3,17107.733272,55,96000000
3297,2,2,1,1,6,1,3,82.5,2,1,1,15,2,3,3,1,5,7406.51,67,1
3298,2,2,1,1,6,1,6,99.0,3,1,2,8,4,3,5,4,4,18238.88,45,54000000
3299,1,1,1,1,5,4,3,59.4,3,1,1,12,1,3,4,5,2,17262.49,55,4
3300,3,2,1,2,5,1,2,62.7,2,1,1,6,2,3,3,3,3,11543.51,45,25000000
3301,1,1,1,1,6,3,1,49.5,1,1,1,2,2,1,3,1,4,8449.2,67,1
3302,3,1,3,5,4,1,4,82.5,3,1,1,16,1,1,4,4,1,15596.338876,45,54000000
3303,2,2,3,4,2,2,5,141.9,4,1,2,8,1,3,4,2,3,13589.33974,55,5
3304,1,2,2,1,3,1,3,89.1,3,1,1,10,1,1,5,5,3,14561.68,55,3
3305,2,2,1,1,6,1,2,99.0,2,1,1,8,2,1,3,2,5,11045.96,67,1
3306,1,1,3,8,2,1,5,151.79999999999998,4,1,2,18,1,1,4,4,1,20683.470573,45,96000000
3307,3,1,3,2,4,2,3,82.5,3,1,2,10,1,3,4,6,3,9272.7549494,55,66000000
3308,1,1,3,3,4,2,5,99.0,3,1,2,16,1,3,4,3,1,14706.834733,45,25000000
3309,1,2,1,1,5,3,5,85.8,2,1,1,10,4,1,4,4,5,3712.251686,55,66000000
3310,3,2,3,6,2,1,4,92.4,3,1,1,3,5,3,3,3,1,3338.1056168,45,5
3311,1,1,1,1,6,3,1,36.3,2,0,1,2,5,1,3,2,2,27839.78,67,12000000
3312,2,2,1,1,6,2,1,52.8,1,0,1,8,5,3,3,2,2,3697.4117221,67,2
3313,1,2,1,2,5,3,3,49.5,2,1,1,3,1,1,4,1,5,9389.70578,55,25000000
3314,1,2,3,16,2,2,5,105.6,3,1,2,12,1,2,4,3,1,13880.39,35,66000000
3315,1,2,3,11,2,1,5,82.5,3,1,1,7,1,3,4,2,4,6251.7123862,67,18000000
3316,3,1,3,6,4,2,3,102.3,4,1,2,10,1,1,4,3,3,12528.1,55,42000000
3317,3,2,1,1,6,1,3,66.0,4,1,1,12,1,3,4,6,1,10241.925116,45,3
3318,3,1,1,1,5,1,1,33.0,1,1,1,6,1,3,4,1,2,6175.7437168,55,25000000
3319,1,2,2,1,5,4,3,82.5,3,1,1,8,2,1,3,2,1,10571.59,55,42000000
3320,1,1,2,2,4,1,5,69.3,2,1,1,14,1,1,4,4,3,13108.98,55,54000000
3321,1,2,2,2,2,1,3,79.2,3,1,1,16,1,3,4,3,3,10193.46,45,6
3322,3,1,3,15,5,1,4,72.6,2,1,1,6,1,3,4,4,1,12828.32,45,25000000
3323,3,2,3,12,4,1,4,75.89999999999999,3,1,1,8,1,1,4,3,1,13399.62,35,54000000
3324,3,1,3,16,4,2,4,75.89999999999999,3,1,1,8,1,3,4,4,5,7958.64,45,42000000
3325,2,2,1,1,6,1,3,72.6,3,1,1,8,2,1,3,2,5,19574.12,67,25000000
3326,2,2,3,3,4,1,5,125.4,3,1,2,16,1,3,4,3,2,16409.43,55,54000000
3327,3,1,3,13,2,2,3,89.1,3,1,2,8,1,3,4,3,2,8038.0074554,25,2
3328,3,1,3,3,3,2,4,105.6,3,1,2,16,3,3,4,5,1,10389.678095,45,2
3329,2,1,2,2,5,2,4,82.5,3,1,1,8,4,3,4,2,5,8965.652626,67,18000000
3330,2,2,3,9,2,1,4,79.19999999999999,3,1,1,8,1,3,4,4,3,14518.42,45,66000000
3331,3,1,3,9,2,3,4,69.3,2,1,1,8,1,1,4,2,1,6559.2,35,42000000
3332,2,2,3,4,2,1,4,56.1,2,1,1,7,1,1,4,2,5,6655.491526,55,12000000
3333,1,2,3,7,2,1,4,69.3,3,1,1,9,1,3,4,1,1,15795.65,67,25000000
3334,1,2,1,2,3,4,5,92.4,3,1,2,5,2,1,3,2,3,13497.22,45,54000000
3335,1,1,2,1,5,4,4,59.4,2,1,1,3,1,1,4,4,5,22529.339701,55,25000000
3336,3,1,3,15,5,1,4,79.2,3,1,1,10,3,1,4,2,1,5140.9714498,67,5
3337,1,2,1,1,6,3,3,79.2,3,1,1,11,2,3,5,5,5,25211.26,67,5
3338,2,1,3,5,5,3,3,46.2,2,1,1,4,1,3,4,3,5,2532.459,55,25000000
3339,3,1,1,1,5,3,3,33.0,1,0,1,7,2,1,3,1,5,5092.6005367,67,12000000
3340,2,1,2,1,3,3,4,46.2,2,1,1,20,1,3,5,1,1,8750.349178,45,3
3341,1,2,2,4,4,1,4,99.0,2,1,1,14,1,3,5,1,3,6657.9,67,9
3342,1,1,3,10,2,1,4,138.6,4,1,2,10,1,3,5,1,5,11059.090122,67,18000000
3343,2,1,2,1,4,3,3,105.6,3,1,1,26,1,3,4,4,1,12389.584019,55,42000000
3344,2,2,1,1,6,1,2,79.19999999999999,3,1,1,10,1,3,3,1,5,2249.8353556,67,12000000
3345,1,1,3,2,2,3,4,82.5,3,1,1,8,1,3,4,3,1,4202.28,45,54000000
3346,1,2,2,1,5,1,2,92.4,3,1,1,6,2,3,3,4,5,10843.08,45,25000000
3347,3,2,1,1,6,1,4,66.0,3,1,1,6,2,3,5,2,5,16682.52,67,1
3348,1,2,2,1,5,1,4,72.6,3,1,1,4,1,3,5,3,5,8840.5690096,35,25000000
3349,1,1,3,18,5,1,6,191.4,4,1,2,6,1,3,4,4,5,17219.642743,35,66000000
3350,1,1,1,2,5,1,5,132.0,4,1,1,7,1,3,4,4,3,16174.85,45,6
3351,1,1,3,2,2,1,3,85.8,2,1,1,7,1,3,4,3,1,9110.45,45,54000000
3352,3,2,3,2,4,2,4,135.29999999999998,3,1,2,12,1,3,4,5,3,15852.548506,55,66000000
3353,3,1,1,1,5,1,2,92.4,3,1,2,8,1,3,4,5,3,17795.004046,67,66000000
3354,3,1,3,3,3,2,5,122.1,3,1,2,9,1,3,4,3,3,6534.0,55,66000000
3355,1,2,3,12,4,3,5,69.3,3,1,2,7,1,3,4,4,1,13368.97,55,25000000
3356,1,1,3,3,3,2,4,72.6,3,1,1,12,3,2,4,2,3,18823.393386,67,42000000
3357,1,2,3,5,3,1,5,82.5,3,1,1,8,1,1,4,2,1,14275.72,55,25000000
3358,3,1,2,2,4,3,4,82.5,3,1,1,8,1,3,4,4,1,20595.439412,45,66000000
3359,1,2,3,1,5,2,5,79.2,2,1,1,13,3,3,4,2,1,15705.217908,67,3
3360,3,1,3,5,3,1,5,79.2,3,1,2,12,1,3,4,3,1,6975.7469842,45,1
3361,1,1,1,3,5,2,6,99.0,3,1,1,16,1,3,5,2,3,13020.93,55,5
3362,3,1,3,18,4,1,4,102.3,3,1,2,5,1,3,5,1,5,7937.2482186,55,42000000
3363,2,2,1,1,6,1,3,82.5,3,1,1,16,5,1,3,2,2,4138.32,67,3
3364,1,1,3,5,5,1,5,102.3,3,1,2,12,1,3,4,4,1,15331.96,45,42000000
3365,3,1,2,2,5,3,2,82.5,4,1,1,6,1,3,4,2,1,9339.14,55,42000000
3366,2,2,1,1,5,1,1,33.0,1,0,1,7,2,1,3,1,5,5187.34,55,12000000
3367,2,2,1,1,6,1,1,89.1,3,1,2,8,1,1,3,4,1,8694.38,45,18000000
3368,2,2,1,1,6,2,3,99.0,3,1,1,12,1,3,4,1,5,10059.513062,67,1
3369,3,1,1,3,4,1,5,79.19999999999999,2,1,1,8,2,3,3,3,1,9879.64,45,18000000
3370,2,1,1,1,5,4,4,72.6,3,1,1,10,1,3,4,3,2,9098.588942,67,18000000
3371,3,2,2,1,6,1,1,92.4,3,1,1,10,2,3,3,2,3,8146.37,67,12000000
3372,2,2,3,1,2,1,5,36.3,2,1,1,4,1,1,4,4,2,3560.189344,67,18000000
3373,3,2,1,1,5,1,1,42.9,2,0,1,3,2,1,3,2,4,11613.62,67,25000000
3374,3,2,3,9,4,4,4,82.5,3,1,1,8,1,1,4,3,3,16740.5,55,42000000
3375,1,1,2,4,5,1,1,39.6,2,0,1,6,5,3,3,2,5,17768.5,45,18000000
3376,3,1,3,13,2,1,4,105.6,3,1,2,12,3,3,4,2,5,10626.409075,67,42000000
3377,2,2,3,4,4,2,5,69.3,3,1,1,8,1,3,4,4,1,10184.819048,35,25000000
3378,2,2,1,1,6,1,4,99.0,3,1,1,4,2,3,3,2,3,10336.9,67,25000000
3379,3,2,3,4,5,1,5,105.6,3,1,1,5,1,3,4,3,1,15240.566439,55,4
3380,2,2,1,1,6,2,1,89.1,3,1,2,8,1,1,3,2,3,6590.79,67,18000000
3381,3,2,3,12,4,4,4,92.4,3,1,2,9,1,3,4,3,1,10687.96286,45,42000000
3382,1,1,3,5,4,3,3,102.3,3,1,1,8,1,1,4,4,1,17525.22201,45,42000000
3383,2,1,3,10,4,1,4,112.2,3,1,1,6,1,3,4,3,1,11530.542051,25,3
3384,1,2,1,2,4,4,5,102.3,3,1,1,16,1,3,5,4,1,11575.04,45,5
3385,1,1,2,1,6,1,4,59.4,2,1,1,8,1,3,4,1,3,11468.929769,45,18000000
3386,3,2,3,5,4,4,6,112.2,3,1,2,8,5,3,3,4,1,7676.0469146,45,3
3387,1,1,3,9,3,2,5,108.9,3,1,2,5,1,2,4,2,4,4222.73,67,25000000
3388,1,1,1,1,6,1,2,33.0,1,0,0,6,1,1,3,2,2,5696.900966,67,12000000
3389,2,2,1,3,5,4,5,39.6,2,1,1,4,4,1,5,1,5,14600.22,67,12000000
3390,3,2,3,7,4,1,4,75.89999999999999,3,1,1,8,1,3,4,3,1,14833.72,45,18000000
3391,3,2,1,1,6,1,1,72.6,2,1,1,5,2,1,3,1,5,8533.9414026,67,1
3392,2,1,2,1,5,3,3,72.6,3,1,1,10,1,1,4,1,5,16740.646028,67,12000000
3393,1,2,1,1,6,1,5,178.2,4,1,2,7,4,1,3,2,1,12292.07,45,66000000
3394,2,1,1,2,4,3,3,82.5,3,1,1,6,1,3,4,1,1,10879.145716,25,3
3395,2,2,2,3,5,3,5,79.19999999999999,3,1,1,10,2,3,3,3,1,8348.07,45,54000000
3396,3,1,2,2,5,1,5,79.2,3,1,2,8,1,1,4,2,5,8704.602852,67,1
3397,2,2,1,1,3,1,3,82.5,2,1,1,6,1,3,4,2,3,9953.956438,67,66000000
3398,3,2,3,9,2,2,4,72.6,3,1,1,6,1,3,4,2,1,12737.338242,35,3
3399,1,2,3,13,4,2,5,82.5,3,1,1,4,1,3,4,4,1,11852.33,35,42000000
3400,3,1,3,18,4,1,5,79.19999999999999,3,1,1,8,1,3,4,5,5,16225.81,55,25000000
3401,2,2,3,4,3,3,4,79.2,3,1,1,14,1,1,4,4,1,11222.51,55,4
3402,2,2,2,1,6,1,3,79.2,3,1,1,8,5,3,3,2,3,26371.04,67,3
3403,1,1,3,8,3,3,5,105.6,3,1,2,14,1,3,5,3,1,10483.731025,67,6
3404,3,1,3,1,2,1,4,69.3,2,1,1,14,1,3,4,4,1,13840.814951,55,5
3405,3,2,1,1,4,3,3,99.0,4,1,1,7,2,3,3,2,3,8244.84,67,25000000
3406,2,2,2,2,5,3,5,75.9,3,1,1,8,1,3,4,4,3,11060.390401,45,7
3407,1,2,1,2,4,2,6,66.0,2,1,1,5,1,3,4,4,1,12108.786489,45,78000000
3408,1,1,2,3,4,2,5,99.0,3,1,2,14,1,3,5,3,1,22726.588313,45,4
3409,2,1,3,5,2,3,6,72.6,2,1,1,5,3,3,4,1,1,6741.9342942,45,42000000
3410,3,1,3,3,4,2,5,108.9,3,1,2,7,1,3,4,4,3,8273.8291955,55,5
3411,2,2,3,1,3,2,5,75.9,3,1,1,7,1,3,4,3,2,8481.608939,67,3
3412,2,2,3,2,2,2,3,42.9,2,1,1,14,2,3,3,5,1,14191.9,35,3
3413,1,1,3,21,5,1,4,105.6,3,1,1,16,1,3,4,2,1,12309.013749,45,42000000
3414,3,2,2,1,2,3,6,132.0,4,1,2,20,2,3,3,2,5,9994.36,67,25000000
3415,1,1,3,7,4,1,5,85.8,3,1,1,10,1,3,4,4,1,9752.709645,45,42000000
3416,3,2,2,2,4,1,4,79.2,3,1,1,16,2,3,3,4,1,7113.4618919,45,3
3417,3,1,1,2,5,3,5,79.19999999999999,3,1,1,8,2,1,3,4,1,17439.6,45,42000000
3418,2,2,1,1,6,1,5,99.0,3,1,1,16,5,3,3,2,5,14774.43,67,25000000
3419,3,2,3,7,4,2,5,59.4,2,1,1,8,3,1,4,1,5,6859.6443854,67,12000000
3420,3,1,1,1,5,3,6,102.3,3,1,1,5,2,3,3,4,5,7808.61,55,25000000
3421,1,1,1,1,6,3,6,132.0,3,1,2,8,1,1,4,4,2,17913.275025,67,42000000
3422,1,1,1,3,4,3,4,66.0,3,1,1,14,1,1,5,3,1,8802.827376,55,5
3423,1,2,3,15,4,2,4,92.4,3,1,1,6,3,3,4,2,3,13993.055338,35,25000000
3424,1,1,3,1,5,1,5,141.9,3,1,2,16,1,3,5,4,1,25296.268781,45,78000000
3425,3,1,3,3,2,1,3,89.1,3,1,1,9,1,1,4,5,5,8944.26,55,42000000
3426,3,1,2,2,4,1,2,82.5,3,1,1,12,2,3,3,6,1,11362.35,45,4
3427,3,1,3,1,5,3,5,105.6,3,1,1,8,1,3,4,6,1,14301.013399,35,54000000
