,id_hh,id_hs,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,num_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_occu,num_hh_ann_incm,num_heat_satis,num_heat_cost_rel,num_mhh_age,num_tot_energy_heat,num_tot_gas_heat,num_tot_gas_vol,lv_cg,lv_meter,lv_indv,lv_measure
1241,HH18310126,HS3106000030,1,2,3,3,2,1,4,52.8,2,1,1,10,1,3,4,4,1,4,2,2,55,15576.561169,12244.061169,1189.8990446,1,1.0,1,1.0
1242,HH18310162,HS3106000031,1,2,3,27,3,1,5,161.7,4,1,2,20,1,3,5,4,3,9,2,3,55,5711.34,2922.36,284.0,1,1.0,1,1.0
1243,HH18310165,HS3106000032,1,2,3,7,3,2,4,105.6,3,1,2,10,1,3,5,4,1,4,3,3,45,14401.983299,10734.083299,1043.1567832,1,1.0,1,1.0
1244,HH17310079,HS3107000011,1,2,1,1,6,1,4,99.0,3,1,2,14,4,3,5,2,3,3,3,3,67,13377.3,0.0,0.0,0,0.0,1,0.0
1245,HH17310080,HS3107000012,1,2,1,1,6,1,4,89.1,3,1,1,14,4,3,5,2,4,2,3,3,67,15786.16,0.0,0.0,0,0.0,1,0.0
1246,HH18310091,HS3107000013,1,2,1,1,6,4,3,66.0,3,1,1,17,2,3,5,2,3,2,3,2,67,11762.8,0.0,0.0,0,0.0,1,0.0
1247,HH18310110,HS3107000014,1,2,1,1,6,3,3,79.2,3,1,1,11,2,3,5,5,5,5,3,3,67,25211.26,0.0,0.0,0,0.0,1,0.0
1248,HH18310142,HS3107000015,1,2,1,1,6,3,1,49.5,2,1,1,18,2,1,5,2,3,2,3,2,67,14725.56,0.0,0.0,0,0.0,1,0.0
1249,HH18310094,HS3107000016,1,2,1,1,6,1,5,99.0,3,1,2,11,2,3,5,3,4,4,3,3,67,10577.26,0.0,0.0,0,0.0,1,0.0
1250,HH18310055,HS3108000008,1,2,3,3,3,2,5,72.6,2,1,1,16,1,3,5,2,1,6,1,2,35,9276.56,5988.78,582.0,1,1.0,1,1.0
1251,HH18310018,HS3108000009,1,2,3,10,3,2,5,69.3,2,1,1,10,1,3,4,2,2,2,2,3,67,15461.783567,14594.043567,1418.2743991,1,1.0,1,1.0
1252,HH13310066,HS3109100004,1,2,3,12,2,1,4,69.3,2,1,1,6,3,3,4,4,1,5,3,3,45,11658.104534,883.26804664,85.83751668,0,1.0,2,3.0
1253,HH17310081,HS3109100005,1,2,2,2,3,1,6,82.5,3,1,2,14,1,3,5,3,1,3,3,3,35,12091.848016,9332.108016,906.9104,1,1.0,1,3.0
1254,HH17310083,HS3109100008,1,2,1,1,6,3,5,99.0,3,1,1,17,1,3,5,4,1,5,3,3,45,15292.631288,11243.751288,1092.6872,1,1.0,1,3.0
1255,HH18310102,HS3109100009,1,2,1,1,5,2,4,66.0,3,1,1,13,1,3,5,3,3,4,3,3,67,11466.323444,8745.283444,849.88177299,1,1.0,1,1.0
1256,HH18310129,HS3109100010,1,2,2,1,3,2,4,66.0,2,1,1,13,1,3,5,2,1,2,4,2,67,8236.736994,6157.256994,598.37288572,1,1.0,1,1.0
1257,HH18310065,HS3109100011,1,2,2,2,5,1,5,59.4,2,1,1,13,1,3,5,3,1,3,3,3,35,6995.0672285,4771.9672285,463.74802998,1,1.0,1,1.0
1258,HH13310064,HS3109200001,1,2,3,2,3,1,6,82.5,3,1,2,13,3,3,4,4,1,8,3,3,45,9522.7767261,431.661384,41.9496,0,1.0,2,3.0
1259,HH18310104,HS3109200007,1,2,1,1,6,1,4,148.5,4,1,2,19,1,3,5,5,3,8,1,4,55,10110.689221,4607.5492209,447.76960358,1,1.0,1,1.0
1260,HH18310130,HS3109200008,1,2,3,5,2,2,5,82.5,3,1,1,12,3,3,5,4,1,4,3,3,35,10088.60193,0.0,0.0,0,1.0,2,1.0
1261,HH12310002,HS3110100005,1,2,1,1,5,4,5,207.9,4,1,2,14,1,1,5,2,3,6,3,3,55,14256.5,11113.2,1080.0,1,1.0,1,1.0
1262,HH12310003,HS3110100006,1,2,1,1,5,1,5,125.4,3,1,2,13,1,1,4,4,1,5,4,3,35,14161.28,11030.88,1072.0,1,1.0,1,1.0
1263,HH12310004,HS3110100007,1,2,1,1,4,2,5,224.4,4,1,2,20,1,3,4,4,3,5,3,3,45,19022.37,15033.69,1461.0,1,1.0,1,1.0
1264,HH11310005,HS3110100017,1,2,2,2,4,2,3,89.1,3,1,1,12,1,3,5,2,1,4,3,3,55,11652.26,7923.3,770.0,1,1.0,1,1.0
1265,HH12310009,HS3110100019,1,2,2,1,4,1,3,79.2,2,1,1,12,1,1,5,3,1,4,4,2,45,12794.69,9868.11,959.0,1,1.0,1,1.0
1266,HH14310005,HS3110100024,1,2,3,11,3,1,6,66.0,2,1,1,6,3,3,5,3,1,5,3,3,55,11721.519498,0.0,0.0,0,1.0,2,1.0
1267,HH17310085,HS3110100025,1,2,2,3,3,1,3,52.8,2,1,1,14,1,3,5,2,3,2,3,3,67,11013.952417,8814.0724173,856.5668044,1,1.0,1,1.0
1268,HH17310086,HS3110100026,1,2,3,17,3,1,6,112.2,3,1,2,16,3,3,5,5,3,4,3,3,45,8392.7498458,0.0,0.0,0,1.0,2,1.0
1269,HH17310087,HS3110100027,1,2,2,2,6,2,3,59.4,2,1,1,12,1,1,5,1,2,2,3,3,45,4170.1641483,3192.3441483,310.23752656,1,1.0,1,1.0
1270,HH17310088,HS3110100028,1,2,3,11,3,1,6,75.9,2,1,1,10,3,3,4,4,3,5,3,3,55,14248.144125,5320.610209,517.06610389,0,1.0,2,1.0
1271,HH17310090,HS3110100030,1,2,2,1,3,2,5,42.9,2,1,1,12,1,3,5,1,1,2,4,3,45,6829.7743433,4357.2743433,423.44745805,1,1.0,1,1.0
1272,HH17310092,HS3110100032,1,2,2,3,5,2,3,69.3,2,1,1,4,1,1,4,2,1,4,4,3,55,7959.9978391,5281.0978391,513.22622343,1,1.0,1,1.0
1273,HH17310093,HS3110100033,1,2,3,4,2,1,4,75.9,3,1,1,12,3,1,4,3,2,2,3,3,67,17131.022029,2531.8598971,246.0505245,0,1.0,2,1.0
1274,HH18310001,HS3110100034,1,2,1,1,4,2,6,148.5,3,1,2,16,1,3,4,2,3,3,3,2,67,3514.02,864.36,84.0,1,1.0,1,1.0
1275,HH18310008,HS3110100035,1,2,2,3,2,1,5,69.3,2,1,1,12,1,3,5,2,1,9,3,3,55,9975.06,6811.98,662.0,1,1.0,1,1.0
1276,HH18310007,HS3110100036,1,2,2,2,4,2,3,79.2,2,1,1,12,1,3,5,3,1,4,3,3,45,31211.7,27824.16,2704.0,1,1.0,1,1.0
1277,HH18310132,HS3110100037,1,2,2,1,5,2,5,56.1,2,1,1,12,1,1,5,2,2,2,4,2,67,6899.6220536,4919.0420536,478.0410159,1,1.0,1,1.0
1278,HH18310133,HS3110100038,1,2,2,3,4,2,3,69.3,2,1,1,10,1,1,4,1,1,3,3,3,25,2962.8127096,1826.7527096,177.5269883,1,1.0,1,1.0
1279,HH13310002,HS3110300001,1,2,3,8,3,2,4,62.7,2,1,1,12,3,3,5,3,1,3,2,3,45,8361.1647923,0.0,0.0,0,1.0,2,1.0
1280,HH17310094,HS3110300007,1,2,1,3,5,1,3,115.5,3,1,2,14,1,3,4,2,3,3,3,3,67,21682.059732,19141.619732,1860.2157174,1,1.0,1,1.0
1281,HH18310006,HS3110300015,1,2,1,1,6,1,5,112.2,3,1,2,10,1,3,5,3,1,6,2,4,55,28727.401961,25589.261961,2486.8087425,1,1.0,1,1.0
1282,HH18310003,HS3110300016,1,2,1,3,5,2,3,115.5,3,1,1,12,1,3,5,4,3,8,2,3,55,15342.83,11946.69,1161.0,1,1.0,1,1.0
1283,HH18310135,HS3110300017,1,2,3,10,2,3,5,82.5,3,1,1,10,3,3,4,5,1,6,2,4,67,14725.259161,2323.8556655,225.83631346,0,1.0,2,1.0
1284,HH14310008,HS3110400009,1,2,3,13,3,2,4,85.8,3,1,1,12,3,1,4,2,5,2,3,3,67,11817.241844,936.39,91.0,0,1.0,2,1.0
1285,HH13310006,HS3110400011,1,2,3,10,3,1,4,184.8,5,1,2,22,3,3,5,3,3,7,3,3,45,10264.70269,0.0,0.0,0,1.0,2,1.0
1286,HH17310096,HS3110400015,1,2,3,29,3,1,6,161.7,4,1,2,14,3,3,4,4,3,8,3,3,35,14889.046831,1166.8082041,113.39243966,0,1.0,2,1.0
1287,HH17310097,HS3110400016,1,2,3,14,3,3,6,128.7,3,1,2,20,3,1,4,4,1,6,3,3,45,16155.330379,895.23,87.0,0,1.0,2,1.0
1288,HH17310098,HS3110400017,1,2,3,9,3,2,4,105.6,3,1,2,16,3,3,5,4,1,4,3,3,45,9270.0596841,0.0,0.0,0,1.0,2,1.0
1289,HH18310020,HS3110400018,1,2,1,1,3,1,3,69.3,2,1,1,7,1,3,5,4,1,4,3,3,45,14308.31,11041.17,1073.0,1,1.0,1,1.0
1290,HH18310023,HS3110400019,1,2,1,1,5,2,4,105.6,3,1,1,12,1,3,5,4,1,6,2,2,45,13314.76,9652.02,938.0,1,1.0,1,1.0
1291,HH18310027,HS3110400020,1,2,2,2,3,4,5,79.2,3,1,1,11,1,3,5,3,1,6,3,3,35,16439.0,12944.82,1258.0,1,1.0,1,1.0
1292,HH13310009,HS3111000001,1,2,3,10,2,2,3,148.5,4,1,2,19,3,1,5,3,5,2,3,3,67,17547.295964,0.0,0.0,0,1.0,2,1.0
1293,HH13310016,HS3112000004,1,2,3,4,2,2,3,102.3,3,1,2,8,1,1,5,2,1,4,4,2,67,15956.13,12790.47,1243.0,1,1.0,1,1.0
1294,HH17310099,HS3112000007,1,2,3,18,2,2,5,168.3,4,1,2,14,1,3,5,3,3,5,3,4,55,14835.0,10619.28,1032.0,1,1.0,1,1.0
1295,HH17310101,HS3112000009,1,2,3,14,2,3,6,112.2,3,1,2,15,1,3,5,4,1,9,3,3,45,19076.848574,14278.908574,1387.6490354,1,1.0,1,1.0
1296,HH18310009,HS3112000010,1,2,3,8,3,1,5,105.6,3,1,2,10,1,3,5,4,3,6,3,3,45,8738.94,6914.88,672.0,1,1.0,1,1.0
1297,HH18310049,HS3112000011,1,2,3,2,2,3,4,69.3,2,1,1,13,1,3,5,5,3,7,3,4,45,10166.29,4640.79,451.0,1,1.0,1,1.0
1298,HH18310137,HS3112000012,1,2,3,12,2,1,4,108.9,3,1,2,14,1,3,4,2,1,8,3,2,67,8062.53,6184.29,601.0,1,1.0,1,1.0
1299,HH16310001,HS3113000003,1,2,3,11,3,1,5,82.5,3,1,1,7,1,3,4,2,1,3,3,3,67,8503.6547282,5959.7747282,579.18121751,1,1.0,1,1.0
1300,HH17310103,HS3113000008,1,2,3,14,6,2,4,118.8,3,1,2,13,1,3,5,4,1,8,2,3,55,13382.530261,10452.510261,1015.7930283,1,1.0,1,1.0
1301,HH17310105,HS3113000010,1,2,3,13,2,3,5,105.6,3,1,2,10,1,3,5,4,1,4,2,3,45,14740.56,12039.3,1170.0,1,1.0,1,1.0
1302,HH18310016,HS3113000012,1,2,1,2,4,1,6,198.0,5,1,2,28,4,3,3,3,1,7,4,3,55,22059.0,0.0,0.0,0,0.0,1,0.0
1303,HH18310039,HS3113000013,1,2,3,5,3,1,4,102.3,3,1,2,13,1,3,5,3,1,4,2,3,45,13994.9,11463.06,1114.0,1,1.0,1,1.0
1304,HH18310138,HS3113000014,1,2,3,7,3,1,4,102.3,3,1,2,13,1,3,5,4,3,5,2,3,55,14875.09,11617.41,1129.0,1,1.0,1,1.0
1305,HH18310141,HS3113000015,1,2,3,11,3,1,4,102.3,3,1,2,13,1,3,5,4,1,5,2,3,45,13903.12,11380.74,1106.0,1,1.0,1,1.0
1306,HH18310089,HS3115000011,1,2,3,8,2,3,5,112.2,3,1,2,14,1,3,5,4,1,8,2,3,67,11214.065672,5589.6656724,543.21337924,1,1.0,1,1.0
1307,HH18310031,HS3115000012,1,2,1,1,5,1,4,99.0,3,1,1,17,1,3,5,4,3,5,3,3,55,17658.800192,13752.680192,1336.509251,1,1.0,1,1.0
1308,HH18310033,HS3115000013,1,2,2,3,4,2,4,72.6,2,1,1,8,1,3,5,2,1,4,2,3,55,6597.8135424,4010.0735424,389.70588362,1,1.0,1,1.0
1309,HH18310164,HS3115000015,1,2,3,15,3,1,4,125.4,3,1,2,14,1,3,5,3,1,3,3,3,55,10194.910131,7878.9301309,765.68805937,1,1.0,1,1.0
1310,HH18310032,HS3116000027,1,2,3,11,2,1,4,79.2,3,1,2,8,3,3,5,2,5,2,3,3,67,11094.690623,0.0,0.0,0,0.0,2,0.0
1311,HH18310144,HS3116000028,1,2,3,2,6,2,4,79.2,2,1,1,14,3,1,5,3,1,6,3,3,45,6496.9755759,0.0,0.0,0,1.0,2,2.0
1312,HH18310105,HS3116000029,1,2,3,6,2,1,4,79.2,2,1,1,14,3,3,5,1,5,2,3,3,67,10908.930623,0.0,0.0,0,0.0,2,0.0
1313,HH18310070,HS3117000021,1,2,3,2,2,3,5,108.9,3,1,2,14,1,3,5,3,3,9,3,3,55,13268.962134,10360.442134,1006.8456884,1,1.0,1,1.0
1314,HH18310072,HS3117000022,1,2,3,3,2,1,5,108.9,3,1,2,14,1,3,4,4,1,8,3,3,55,12563.773092,9578.7130922,930.87590789,1,1.0,1,1.0
1315,HH18310074,HS3117000023,1,2,3,1,4,1,5,108.9,3,1,2,13,1,3,5,4,1,9,4,3,55,13668.650849,10925.250849,1061.7347764,1,1.0,1,2.0
1316,HH18310076,HS3117000024,1,2,3,3,3,2,5,108.9,3,1,2,13,1,3,5,4,1,8,3,3,55,13329.376241,10558.456241,1026.0890419,1,1.0,1,1.0
1317,HH18310081,HS3117000025,1,2,3,2,3,3,5,66.0,2,1,1,13,1,1,4,3,1,6,3,3,35,9628.2729984,7394.8529984,718.64460626,1,1.0,1,2.0
1318,HH18310086,HS3117000026,1,2,3,12,3,4,5,108.9,3,1,2,13,1,3,4,3,1,8,3,3,55,13800.634925,11115.714925,1080.2444047,1,1.0,1,1.0
1319,HH18310136,HS3117000027,1,2,3,3,2,2,5,108.9,3,1,2,14,1,3,4,4,1,6,3,3,55,13324.784046,10297.584046,1000.7370308,1,1.0,1,1.0
1320,HH18310146,HS3117000028,1,2,3,6,2,2,5,108.9,3,1,2,14,1,3,5,3,1,6,3,3,45,13692.983117,11033.003117,1072.2063282,1,1.0,1,1.0
1321,HH18310078,HS3117000029,1,2,3,2,2,1,5,108.9,3,1,2,14,1,3,5,2,5,3,3,3,67,10901.006343,8689.0863431,844.42044151,1,1.0,1,2.0
1322,HH17310110,HS3118000006,1,2,3,6,3,3,4,105.6,3,1,2,3,1,3,4,5,1,5,3,3,45,13712.160529,7073.820529,687.44611555,1,1.0,1,1.0
1323,HH17310111,HS3118000007,1,2,3,19,4,1,6,105.6,3,1,2,15,3,3,5,4,3,4,4,3,55,11754.49496,0.0,0.0,0,1.0,2,1.0
1324,HH17310112,HS3118000008,1,2,3,4,3,2,6,112.2,3,1,2,14,3,3,5,4,1,6,3,2,45,6709.6935207,0.0,0.0,0,1.0,2,3.0
1325,HH18310056,HS3118000011,1,2,3,9,3,1,5,105.6,3,1,2,15,1,1,4,3,1,6,3,3,55,11147.744647,8571.1846469,832.96255072,1,1.0,1,1.0
1326,HH18310061,HS3118000013,1,2,3,9,3,1,5,115.5,3,1,2,12,1,2,5,3,3,3,3,2,35,9040.6206065,6078.7806065,590.74641462,1,1.0,1,1.0
1327,HH18310112,HS3118000014,1,2,1,2,4,2,4,66.0,3,1,1,13,1,3,4,4,3,5,3,3,45,4059.033476,722.23347603,70.187898545,1,1.0,1,2.0
1328,HH18310147,HS3118000015,1,2,3,2,3,2,6,112.2,3,1,2,18,3,3,5,4,1,5,3,4,45,11653.425947,0.0,0.0,0,1.0,2,1.0
1329,HH18310148,HS3118000016,1,2,3,1,4,2,6,82.5,3,1,2,14,3,3,5,4,4,4,4,2,45,8854.9129652,0.0,0.0,0,1.0,2,1.0
1330,HH18310149,HS3118000017,1,2,3,15,3,2,5,79.2,2,1,1,14,3,3,5,2,1,6,3,2,35,6493.224441,0.0,0.0,0,0.0,2,0.0
1331,HH18310163,HS3118000018,1,2,3,11,3,1,4,79.2,3,1,1,12,1,3,4,2,3,7,2,3,55,7601.5505691,5528.9505691,537.31298047,1,1.0,1,1.0
1332,HH17310115,HS3119100003,1,2,1,1,6,1,6,158.4,3,1,2,12,1,3,5,4,1,7,3,3,45,24892.746539,21290.206539,2069.0191,1,1.0,1,3.0
1333,HH17310116,HS3119100004,1,2,1,1,6,1,6,165.0,3,1,2,10,1,3,5,4,1,9,2,3,45,18778.1,15043.98,1462.0,1,1.0,1,1.0
1334,HH17310117,HS3119100005,1,2,1,1,6,1,6,112.2,3,1,2,11,1,3,4,2,1,4,3,3,45,12111.010921,8735.5109212,848.93206231,1,1.0,1,1.0
1335,HH18310043,HS3119100019,1,2,1,1,6,1,6,141.9,4,1,2,21,1,3,5,3,1,6,3,3,35,14149.34,11586.54,1126.0,1,1.0,1,1.0
1336,HH18310037,HS3119100020,1,2,3,10,3,1,4,89.1,3,1,1,14,1,1,4,1,5,3,3,3,67,4259.6926739,1748.4926739,169.92154266,1,1.0,1,1.0
1337,HH18310150,HS3119100021,1,2,3,7,3,1,4,89.1,3,1,1,12,3,1,4,2,1,3,3,3,45,8742.958026,1854.46516,180.22013217,0,1.0,2,1.0
1338,HH18310122,HS3119100022,1,2,3,11,3,1,4,89.1,3,1,1,2,1,1,5,2,3,2,3,3,45,4077.9726199,1989.8926199,193.38120699,1,1.0,1,1.0
1339,HH13310077,HS3119200001,1,2,3,10,3,1,4,79.2,3,1,1,18,1,3,5,4,1,7,3,2,45,7802.1679606,5629.8079606,547.11447625,1,1.0,1,2.0
1340,HH13310081,HS3119200005,1,2,3,20,4,1,5,108.9,3,1,2,16,1,3,4,4,3,6,3,2,45,2903.775659,555.115659,53.9471,1,1.0,2,3.0
1341,HH13310084,HS3119200008,1,2,3,6,3,2,5,115.5,3,1,2,16,3,3,5,4,1,8,3,3,45,7651.94,0.0,0.0,0,1.0,2,3.0
1342,HH17310118,HS3119200016,1,2,3,4,3,1,4,92.4,3,1,1,18,1,3,5,2,4,3,4,2,67,5093.774534,3310.134534,321.6846,1,1.0,1,3.0
1343,HH17310119,HS3119200017,1,2,3,1,3,2,5,115.5,3,1,2,14,1,1,4,4,1,3,3,3,55,12319.665971,9425.7659705,916.01224203,1,1.0,1,1.0
1344,HH17310120,HS3119200018,1,2,3,14,3,1,4,105.6,3,1,2,14,3,1,5,2,3,3,3,2,67,10107.198387,0.0,0.0,0,1.0,2,3.0
1345,HH13310087,HS3119200019,1,2,3,2,3,1,4,79.2,3,1,2,12,1,3,5,6,1,4,2,3,35,7256.78,5865.3,570.0,1,1.0,1,1.0
1346,HH18310131,HS3119200020,1,2,3,5,6,2,6,112.2,4,1,2,18,3,1,5,2,5,9,4,2,55,4571.2923733,0.0,0.0,0,1.0,2,1.0
1347,HH18310154,HS3119200021,1,2,3,21,3,2,6,82.5,3,1,2,4,3,2,4,3,1,7,4,4,35,9470.8222119,1968.9868697,191.34955002,0,1.0,2,1.0
1348,HH18310128,HS3119300014,1,2,3,4,3,1,5,112.2,3,1,2,16,3,3,5,4,1,5,4,3,55,12038.28288,0.0,0.0,0,1.0,2,3.0
1349,HH18310134,HS3119300015,1,2,3,19,3,2,5,105.6,3,1,2,14,1,3,4,2,1,5,3,2,45,12462.783826,9655.743826,938.36188785,1,1.0,1,1.0
1350,HH18310151,HS3119300016,1,2,3,7,3,1,4,75.9,3,1,1,12,3,3,4,3,1,5,1,2,67,10282.040149,705.34797323,68.546936174,0,1.0,2,1.0
1351,HH18310152,HS3119300017,1,2,3,10,3,1,4,108.9,3,1,1,12,3,1,5,2,2,3,3,3,55,7883.2643861,0.0,0.0,0,1.0,2,1.0
1352,HH18310153,HS3119300018,1,2,3,9,3,1,4,75.9,3,1,1,12,3,3,5,2,2,3,3,2,67,11907.804554,0.0,0.0,0,1.0,2,1.0
1353,HH18310123,HS3119300019,1,2,3,5,3,1,4,75.9,3,1,1,12,3,3,5,1,2,3,3,2,67,9426.0285653,0.0,0.0,0,1.0,2,1.0
1354,HH18310155,HS3119300020,1,2,3,6,3,1,4,75.9,3,1,1,12,3,3,5,2,3,3,2,2,67,16227.403672,0.0,0.0,0,1.0,2,1.0
1355,HH18310156,HS3120000003,1,2,3,20,3,1,4,99.0,3,1,2,9,1,3,5,2,2,2,3,3,55,14794.13,10773.63,1047.0,1,1.0,1,2.0
1356,HH18310157,HS3120000004,1,2,2,1,3,1,3,89.1,3,1,1,10,1,1,5,5,3,3,3,4,55,14561.68,12924.24,1256.0,1,1.0,1,2.0
1357,HH12310059,HS3121000004,1,2,1,1,6,1,4,112.2,3,1,1,15,4,1,5,1,5,5,3,2,67,2899.92,0.0,0.0,0,0.0,1,0.0
1358,HH18310090,HS3121000006,1,2,3,6,3,3,5,105.6,3,1,2,10,1,3,5,2,1,5,3,3,45,9311.3391324,5987.4391324,581.86969216,1,1.0,1,2.0
1359,HH18310139,HS3121000007,1,2,3,8,2,1,4,82.5,3,1,1,12,1,3,5,3,1,5,3,3,55,11683.068754,8504.508754,826.48287211,1,1.0,1,1.0
1360,HH18310140,HS3121000008,1,2,1,1,6,1,4,99.0,3,1,1,14,5,3,5,1,3,2,3,3,67,9188.32,0.0,0.0,0,0.0,1,0.0
1361,HH18310051,HS3121000009,1,2,1,1,6,1,6,89.1,2,1,2,16,5,3,5,2,3,2,3,3,67,10564.094525,0.0,0.0,0,0.0,1,0.0
1362,HH18310088,HS3121000010,1,2,1,1,6,1,4,59.4,3,1,1,14,2,1,5,2,3,2,3,2,67,9438.62,0.0,0.0,0,0.0,1,0.0
1363,HH18310114,HS3122000003,1,2,3,10,2,1,6,108.9,3,1,2,13,1,3,5,2,1,5,2,2,35,13834.798485,10688.058485,1038.6840122,1,1.0,1,1.0
1364,HH13310020,HS3123000008,1,2,3,6,3,2,6,161.7,4,1,2,12,1,3,4,4,1,6,3,3,45,23942.45,18861.57,1833.0,1,1.0,1,1.0
1365,HH13310019,HS3123000009,1,2,3,14,3,1,6,128.7,3,1,2,20,3,3,5,3,1,8,3,3,45,10238.97489,0.0,0.0,0,1.0,2,1.0
1366,HH18310011,HS3123000010,1,2,3,3,3,1,6,79.2,3,1,2,16,1,3,5,1,5,3,3,3,67,21517.06,17451.84,1696.0,1,1.0,1,1.0
1367,HH18310013,HS3123000011,1,2,3,12,2,1,6,112.2,3,1,2,14,3,3,5,4,1,4,3,3,35,9349.8818419,0.0,0.0,0,1.0,2,1.0
1368,HH18310143,HS3124000021,1,2,3,13,3,1,5,79.2,3,1,1,6,3,3,5,2,2,3,2,2,67,14740.876456,0.0,0.0,0,1.0,2,2.0
1369,HH18310097,HS3124000022,1,2,3,11,2,4,5,105.6,3,1,2,18,3,3,5,3,3,6,2,4,35,16738.205438,0.0,0.0,0,1.0,2,2.0
1370,HH18310113,HS3124000023,1,2,3,3,2,2,5,105.6,3,1,2,18,3,1,5,2,3,3,1,2,67,18540.314665,0.0,0.0,0,1.0,2,2.0
1371,HH18310100,HS3124000024,1,2,3,5,3,2,5,105.6,3,1,2,16,3,3,5,3,1,4,2,3,35,6975.8019088,0.0,0.0,0,1.0,2,2.0
1372,HH18310107,HS3124000025,1,2,3,7,3,2,5,105.6,3,1,2,16,3,3,5,2,2,3,1,3,67,12218.03496,0.0,0.0,0,1.0,2,2.0
1373,HH18310109,HS3124000026,1,2,3,11,2,2,5,79.2,3,1,1,16,3,3,5,3,1,4,2,2,55,14790.346243,0.0,0.0,0,1.0,2,2.0
1374,HH18310064,HS3124000027,1,2,3,7,3,2,5,82.5,3,1,2,6,3,3,5,4,1,6,2,4,45,8670.5753421,0.0,0.0,0,1.0,2,2.0
1375,HH18310158,HS3124000028,1,2,3,6,2,1,5,79.2,3,1,1,16,3,3,5,4,3,6,2,3,55,13202.113466,0.0,0.0,0,1.0,2,1.0
1376,HH18310106,HS3124000029,1,2,3,11,3,2,5,105.6,3,1,2,16,3,3,5,2,2,3,2,1,67,6656.1817858,0.0,0.0,0,1.0,2,2.0
1377,HH18310159,HS3124000030,1,2,3,8,2,1,6,79.2,3,1,2,16,3,3,5,2,1,5,3,3,45,10908.070623,0.0,0.0,0,1.0,2,1.0
1378,HH18310145,HS3124000031,1,2,3,8,3,1,5,79.2,3,1,1,16,3,3,5,3,1,5,2,3,55,17144.433725,0.0,0.0,0,1.0,2,2.0
1379,HH17310131,HS3125000004,1,2,3,5,2,1,4,105.6,3,1,2,12,1,3,4,2,1,2,2,3,55,11279.82,7943.88,772.0,1,1.0,1,1.0
1380,HH17310132,HS3125000005,1,2,3,5,2,1,4,105.6,3,1,2,12,1,3,4,4,3,2,3,3,45,12894.529574,9670.3895739,939.78518697,1,1.0,1,1.0
1381,HH18310021,HS3125000006,1,2,1,1,6,1,4,66.0,2,1,1,10,1,3,5,2,3,4,3,3,55,11993.045143,9264.2651425,900.3173122,1,1.0,1,1.0
1382,HH18310024,HS3125000007,1,2,3,6,2,1,5,105.6,3,1,2,12,1,3,5,3,1,5,3,3,55,14789.57294,11159.51294,1084.5007716,1,1.0,1,1.0
1383,HH17310133,HS3126000001,1,2,3,4,2,1,4,112.2,3,1,2,18,1,3,4,2,1,3,2,3,35,11962.3175,10233.7175,994.53036929,1,1.0,1,1.0
1384,HH17310134,HS3127000003,1,2,1,1,5,2,4,122.1,3,1,2,6,4,3,5,2,1,4,3,3,67,6774.0642077,0.0,0.0,0,0.0,1,0.0
1385,HH18310160,HS3127000005,1,2,1,1,6,2,3,99.0,3,1,2,10,4,3,5,3,1,6,2,2,35,14853.92,0.0,0.0,0,0.0,1,0.0
1386,HH13310001,HS3137000001,1,2,1,1,6,2,4,99.0,3,1,2,10,5,1,5,4,1,5,2,3,45,16531.80026,0.0,0.0,0,0.0,1,0.0
1387,HH18310161,HS3137000003,1,2,1,1,6,2,6,99.0,3,1,2,14,4,3,5,2,1,4,3,3,67,6534.28,0.0,0.0,0,0.0,1,0.0
1388,HH15320010,HS3201000003,1,2,1,1,6,2,1,89.1,3,1,1,3,2,1,3,3,2,1,3,3,55,9527.334259,0.0,0.0,0,0.0,1,0.0
1389,HH15320011,HS3201000004,1,2,1,1,6,4,4,82.5,2,1,1,20,2,3,3,2,5,1,4,2,67,10954.051226,0.0,0.0,0,0.0,1,0.0
1390,HH16320004,HS3201000007,1,2,1,1,6,1,3,59.4,1,1,1,8,2,1,3,1,5,1,4,3,67,10497.762206,0.0,0.0,0,0.0,1,0.0
1391,HH15320015,HS3201000009,1,2,1,2,4,1,3,82.5,4,1,1,16,1,3,4,4,1,2,4,3,55,14379.544372,11209.584372,1089.3668,1,1.0,1,3.0
1392,HH11320025,HS3201000011,1,2,3,3,4,1,3,42.9,2,0,1,21,1,1,4,1,5,1,3,3,67,3983.635674,1909.315674,185.5506,1,1.0,1,3.0
1393,HH11320028,HS3201000014,1,2,3,1,2,1,1,49.5,2,1,1,10,1,3,4,2,4,3,3,4,45,7967.8806977,5717.2606977,555.61328452,1,1.0,1,3.0
1394,HH11320030,HS3201000016,1,2,3,1,3,4,3,56.1,3,0,1,29,1,1,4,1,5,1,4,2,67,12244.553017,10062.733017,977.91380148,1,1.0,1,1.0
1395,HH11320031,HS3201000017,1,2,3,2,2,1,3,56.1,3,0,1,16,1,1,4,1,5,1,4,2,67,10017.567604,7815.9676041,759.5692521,1,1.0,1,3.0
