,id_hs,id_hh,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,num_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_occu,num_mhh_age,num_hh_ann_incm,num_tot_energy_heat,num_tot_gas_heat
1986,HS3701100016,HH14370025,2,2,2,2,3,2,2,59.4,2,1,1,10,1,3,4,2,5,67,25000000,9354.54,6716.92
1987,HS3701100017,HH11370085,2,2,2,2,4,1,4,46.199999999999996,2,1,1,3,1,3,4,2,5,67,12000000,6076.97,3118.57
1988,HS3701100018,HH13370025,2,2,2,3,2,2,2,66.0,3,1,1,12,1,3,4,3,1,55,42000000,7238.36,4297.16
1989,HS3701100020,HH11370087,2,2,2,2,3,1,4,72.6,3,1,2,10,1,1,4,2,5,67,12000000,6301.004148,4261.944148
1990,HS3701100021,HH17370002,2,2,1,2,6,2,4,66.0,2,1,1,4,1,3,4,1,1,25,18000000,9804.420544,6931.160544
1991,HS3701100022,HH17370003,2,2,2,2,6,2,3,75.89999999999999,2,1,1,8,2,3,5,2,1,45,42000000,28516.88,0.0
1992,HS3701100023,HH17370004,2,2,3,2,6,1,3,92.39999999999999,3,1,1,4,1,3,4,5,1,35,18000000,6539.35798,4034.17798
1993,HS3701100024,HH17370005,2,2,1,1,6,2,2,82.5,3,1,1,3,1,3,4,6,2,67,54000000,13602.90103,9042.3210302
1994,HS3701100025,HH11370077,2,2,3,4,5,1,6,85.8,2,1,2,8,1,3,4,2,1,55,25000000,6979.435895,4199.915895
1995,HS3701200002,HH13370026,2,2,1,1,6,2,1,19.799999999999997,1,0,1,2,2,1,3,2,5,55,12000000,12696.42,0.0
1996,HS3701200003,HH12370039,2,2,1,1,5,3,2,69.3,3,1,1,8,2,1,3,1,5,67,12000000,9705.66,0.0
1997,HS3701200004,HH12370040,2,2,1,1,6,1,1,82.5,3,1,1,8,2,1,3,1,5,67,12000000,9798.53,0.0
1998,HS3701200008,HH12370043,2,2,1,1,5,3,4,72.6,2,1,1,6,4,3,3,2,3,67,25000000,4732.06,0.0
1999,HS3701200009,HH12370044,2,2,1,1,5,3,4,85.8,3,1,1,8,2,3,3,3,1,67,54000000,9702.93,0.0
2000,HS3701200011,HH12370046,2,2,1,1,5,3,4,75.89999999999999,3,1,1,6,5,3,3,2,1,67,18000000,16500.5,0.0
2001,HS3701200013,HH12370048,2,2,1,1,5,1,4,85.8,3,1,1,8,1,3,4,5,1,45,54000000,13866.318139,8296.098139
2002,HS3701200014,HH12370049,2,2,3,2,3,4,4,99.0,3,1,1,8,1,1,4,4,1,55,25000000,6595.72,5173.28
2003,HS3701200015,HH17370006,2,2,3,2,6,2,6,92.39999999999999,2,1,1,4,1,3,5,2,4,25,18000000,7792.742265,5553.302265
2004,HS3701200016,HH17370007,2,2,3,7,6,2,4,118.8,3,1,1,8,1,3,5,4,3,55,54000000,6702.245157,3362.005157
2005,HS3701200017,HH12370045,2,2,3,2,5,3,6,105.6,3,1,1,10,1,3,4,2,1,67,25000000,5978.43,3723.51
2006,HS3702000001,HH14370002,2,2,1,1,5,1,6,95.69999999999999,3,1,2,4,2,3,3,1,3,67,25000000,8816.7116256,0.0
2007,HS3702000002,HH12370006,2,2,3,11,4,1,4,85.8,3,1,1,8,1,3,4,2,1,55,54000000,10797.936015,8318.556015
2008,HS3702000004,HH12370008,2,2,3,12,4,1,4,85.8,3,1,1,8,1,3,4,4,3,55,78000000,12495.829345,9372.309345
2009,HS3702000005,HH13370003,2,2,3,12,2,1,4,85.8,3,1,1,14,1,3,4,3,3,55,54000000,7413.22789,4856.44789
2010,HS3702000006,HH13370004,2,2,3,14,4,1,4,85.8,3,1,1,8,1,3,4,5,1,55,66000000,12844.152625,9867.692625
2011,HS3702000007,HH11370003,2,2,3,2,3,1,4,85.8,3,1,1,8,1,3,4,2,5,67,18000000,8335.374785,5569.614785
2012,HS3702000008,HH13370005,2,2,3,2,2,1,4,85.8,3,1,1,8,1,3,4,2,1,35,25000000,12071.857105,9537.437105
2013,HS3702000009,HH14370003,2,2,3,4,2,2,4,72.6,3,1,1,4,1,3,4,3,1,45,54000000,13792.272032,10168.232032
2014,HS3702000010,HH13370006,2,2,3,5,2,1,4,85.8,3,1,1,14,1,3,4,4,1,45,54000000,11228.40757,8162.50757
2015,HS3702000011,HH12370009,2,2,3,6,4,1,4,42.9,3,1,1,8,1,3,4,3,3,55,90000000,14243.1779,11780.9979
2016,HS3702000012,HH12370010,2,2,3,8,3,1,4,85.8,3,1,1,8,1,3,4,4,1,55,96000000,15116.658084,11863.278084
2017,HS3702000014,HH14370004,2,2,3,8,4,1,4,99.0,3,1,2,8,1,3,4,2,3,55,54000000,7939.008936,5207.648936
2018,HS3702000015,HH16370001,2,2,3,8,2,2,4,72.6,3,1,1,4,1,1,4,2,3,55,54000000,15630.424887,12451.864887
2019,HS3702000016,HH13370007,2,2,3,12,4,1,6,125.39999999999999,4,1,2,16,1,3,4,4,1,35,90000000,12634.199815,9889.939815
2020,HS3702000017,HH12370011,2,2,2,2,5,3,2,89.1,3,1,1,8,4,3,3,4,1,55,90000000,19073.72,0.0
2021,HS3702000019,HH17370008,2,2,2,1,6,2,6,118.8,3,1,2,8,1,3,5,4,3,45,54000000,16285.11607,13992.35607
2022,HS3702000020,HH17370009,2,2,3,6,2,2,4,72.6,3,1,1,4,1,3,4,2,3,55,25000000,7761.02,4276.3
2023,HS3702000021,HH17370010,2,2,1,1,6,1,5,151.79999999999998,3,1,1,4,1,3,5,4,3,55,54000000,11364.623894,10767.783894
2024,HS3702000022,HH17370011,2,2,3,9,2,2,4,75.89999999999999,3,1,1,4,1,1,4,2,1,35,42000000,3874.076488,2397.456488
2025,HS3703000001,HH11370028,2,2,1,1,6,4,1,75.89999999999999,3,1,2,8,1,1,3,1,5,67,12000000,4385.14,0.0
2026,HS3703000003,HH11370030,2,2,1,1,6,4,1,72.6,3,1,2,8,5,1,3,1,3,67,12000000,25736.18,0.0
2027,HS3703000004,HH13370019,2,2,2,1,5,2,5,66.0,2,1,1,10,5,1,3,1,3,67,12000000,34845.95,0.0
2028,HS3703000005,HH16370002,2,2,1,1,6,1,4,49.5,2,1,1,4,1,1,3,2,5,67,18000000,3969.9,0.0
2029,HS3703000006,HH11370031,2,2,1,1,6,1,4,82.5,3,1,1,8,2,3,3,4,1,55,25000000,12383.67,0.0
2030,HS3703000007,HH11370032,2,2,1,1,6,1,2,79.19999999999999,3,1,1,10,1,3,3,1,5,67,12000000,3081.0513474,0.0
2031,HS3703000008,HH17370012,2,2,1,1,6,1,1,72.6,4,1,2,8,2,1,3,2,3,67,25000000,7228.0379052,0.0
2032,HS3704000001,HH11370055,2,2,1,1,6,1,3,82.5,4,1,1,8,5,3,3,2,3,67,12000000,27645.03,0.0
2033,HS3704000003,HH15370005,2,2,1,1,6,1,3,69.3,3,1,1,10,5,1,3,3,1,55,18000000,13906.57,0.0
2034,HS3704000004,HH14370014,2,2,1,1,5,2,2,72.6,2,1,1,10,1,1,4,4,1,55,54000000,13021.041264,11238.261264
2035,HS3704000005,HH11370057,2,2,1,1,6,1,4,79.19999999999999,3,1,1,8,4,3,3,1,3,67,12000000,16328.65,0.0
2036,HS3704000006,HH11370058,2,2,1,1,6,2,3,79.19999999999999,4,1,2,8,4,3,3,2,3,67,12000000,7069.35,0.0
2037,HS3704000007,HH11370059,2,2,1,1,6,2,3,46.199999999999996,2,1,1,6,4,3,3,2,3,67,12000000,12672.44,0.0
2038,HS3704000008,HH11370060,2,2,1,1,6,2,2,89.1,3,1,1,8,4,1,3,1,1,67,18000000,13584.062105,0.0
2039,HS3704000009,HH14370015,2,2,3,2,2,3,5,82.5,3,1,1,8,1,1,4,3,1,45,25000000,6722.6159414,4662.9159414
2040,HS3704000010,HH14370016,2,2,3,14,4,1,3,42.9,2,0,1,5,1,1,4,2,1,55,18000000,7387.1755323,6172.8555323
2041,HS3704000011,HH15370006,2,2,1,1,6,1,6,99.0,3,1,2,8,4,3,5,4,4,45,54000000,18238.88,0.0
2042,HS3704000012,HH14370017,2,2,1,3,5,2,6,115.5,3,1,2,5,1,3,4,5,3,45,54000000,17610.6,14143.08
2043,HS3704000013,HH14370018,2,2,3,11,3,2,4,79.19999999999999,3,1,1,8,1,1,4,4,1,55,54000000,10139.38,7092.4
2044,HS3704000014,HH14370019,2,2,3,15,3,2,5,105.6,3,1,2,8,1,1,4,4,5,67,18000000,9755.1944898,3754.8
2045,HS3704000015,HH16370003,2,2,1,1,6,1,2,46.199999999999996,3,1,1,6,2,3,3,2,5,67,54000000,17731.64,0.0
2046,HS3704000016,HH17370013,2,2,1,1,6,3,5,99.0,3,1,2,13,4,3,3,5,2,45,18000000,27624.16,0.0
2047,HS3705000001,HH13370009,2,2,3,13,2,2,4,92.39999999999999,3,1,1,10,1,3,4,2,1,55,54000000,15984.835996,14095.415996
2048,HS3705000002,HH14370005,2,2,3,11,2,2,4,92.39999999999999,3,1,2,10,1,3,4,4,3,55,18000000,14365.399467,12570.579467
2049,HS3705000003,HH11370004,2,2,3,14,5,3,4,62.699999999999996,2,1,1,5,1,3,4,4,3,55,42000000,23054.971704,21191.351704
2050,HS3705000004,HH13370010,2,2,3,13,2,2,4,92.39999999999999,3,1,1,10,1,3,4,5,1,55,66000000,16630.044398,14757.824398
2051,HS3705000005,HH13370011,2,2,3,5,2,2,4,92.39999999999999,3,1,1,10,1,3,4,4,1,45,54000000,8707.5267433,5731.9267433
2052,HS3705000007,HH11370006,2,2,3,14,3,2,4,75.89999999999999,2,1,1,7,1,3,4,5,1,45,42000000,19951.634653,17874.734653
2053,HS3705000008,HH11370007,2,2,3,15,5,2,4,75.89999999999999,2,1,1,7,1,3,4,1,1,67,25000000,17271.299349,15252.019349
2054,HS3705000009,HH11370008,2,2,3,6,2,2,4,75.89999999999999,2,1,1,7,1,1,4,2,1,67,25000000,17332.424239,15694.124239
2055,HS3705000010,HH11370009,2,2,3,2,2,2,4,75.89999999999999,2,1,1,7,1,3,4,3,3,35,25000000,18102.080639,16391.540639
2056,HS3705000011,HH11370010,2,2,3,2,2,3,3,62.699999999999996,2,1,1,5,1,3,4,4,1,45,42000000,18838.962283,16950.402283
2057,HS3705000014,HH11370013,2,2,3,2,4,3,3,62.699999999999996,2,1,1,5,1,3,4,1,3,55,25000000,16100.78567,14723.06567
2058,HS3705000016,HH15370002,2,2,1,2,5,2,5,49.5,2,1,1,4,1,3,4,3,1,45,42000000,23199.186337,21448.226337
2059,HS3705000018,HH11370014,2,2,3,11,2,1,5,135.29999999999998,4,1,2,8,1,3,4,4,3,45,12000000,14630.453394,12494.213394
2060,HS3705000019,HH11370015,2,2,3,4,4,1,5,135.29999999999998,4,1,2,8,1,3,5,5,1,45,66000000,7860.94,5840.8
2061,HS3705000020,HH11370016,2,2,3,6,4,1,5,135.29999999999998,4,1,2,8,1,3,4,5,3,35,66000000,11893.477359,9352.177359
2062,HS3705000021,HH13370012,2,2,2,1,6,1,1,85.8,2,1,1,8,2,1,3,1,3,67,12000000,9781.63,0.0
2063,HS3705000022,HH15370003,2,2,3,3,2,1,5,82.5,3,1,1,6,1,3,4,4,1,45,54000000,13194.5,9658.18
2064,HS3705000024,HH12370013,2,2,1,1,5,3,2,49.5,2,0,0,6,5,1,5,1,5,67,12000000,21418.42,0.0
2065,HS3705000025,HH12370014,2,2,1,2,5,3,4,92.39999999999999,3,1,1,7,1,3,4,2,1,45,18000000,19508.99156,17728.79156
2066,HS3705000026,HH12370015,2,2,1,2,5,3,2,92.39999999999999,3,1,1,6,1,3,4,3,1,55,12000000,20251.566575,18519.526575
2067,HS3705000027,HH12370016,2,2,2,2,5,3,2,125.39999999999999,3,1,1,7,1,3,4,4,1,55,18000000,23682.218233,21832.358233
2068,HS3705000028,HH14370008,2,2,2,1,5,2,1,148.5,3,1,1,5,1,1,4,1,5,67,12000000,14647.282506,12867.942506
2069,HS3705000030,HH14370009,2,2,2,2,5,1,2,82.5,3,1,1,10,2,3,3,4,3,55,78000000,9924.39,0.0
2070,HS3705000031,HH13370014,2,2,1,1,6,2,3,99.0,3,1,1,14,2,1,3,1,5,67,12000000,8756.48,0.0
2071,HS3705000032,HH13370015,2,2,1,1,6,2,3,99.0,3,1,1,12,1,3,4,1,5,67,12000000,15626.006605,14333.426605
2072,HS3705000034,HH12370017,2,2,1,2,5,3,4,69.3,2,1,1,8,1,3,4,2,1,67,18000000,15074.213232,13486.653232
2073,HS3705000035,HH11370017,2,2,3,15,5,1,4,82.5,3,1,1,7,1,3,4,4,1,55,42000000,23231.379901,21209.519901
2074,HS3705000037,HH11370019,2,2,3,5,2,1,4,82.5,3,1,1,7,1,3,4,4,1,35,42000000,19133.226162,17236.066162
2075,HS3705000038,HH11370020,2,2,3,7,2,1,4,82.5,3,1,1,7,1,3,4,3,1,45,54000000,19311.458192,17533.838192
2076,HS3705000039,HH15370004,2,2,1,2,2,3,4,79.19999999999999,3,1,1,6,1,3,4,3,3,45,66000000,12490.88,9074.1
2077,HS3705000042,HH13370017,2,2,1,1,5,2,4,49.5,1,1,1,6,1,3,4,3,3,67,25000000,16089.050727,14473.970727
2078,HS3705000044,HH11370021,2,2,3,9,5,3,3,62.699999999999996,2,1,1,5,1,3,4,4,1,35,42000000,22863.892728,21100.892728
2079,HS3705000050,HH11370027,2,2,2,3,5,3,5,75.89999999999999,3,1,1,8,1,3,4,2,3,67,25000000,15842.905142,14288.885142
2080,HS3705000051,HH17370014,2,2,3,3,6,3,3,62.699999999999996,2,1,1,5,1,3,4,2,5,55,42000000,11169.74738,9922.74738
2081,HS3705000052,HH13370018,2,2,1,4,2,2,5,79.19999999999999,3,1,1,6,1,3,4,2,3,67,25000000,18229.10587,16404.18587
2082,HS3705000053,HH17370015,2,2,3,15,6,1,4,92.39999999999999,2,1,1,3,1,3,5,1,4,67,12000000,8099.4739405,4625.9339405
2083,HS3705000054,HH17370016,2,2,3,8,6,1,4,85.8,2,1,1,3,1,1,5,4,3,45,18000000,7371.993407,4053.253407
2084,HS3705000055,HH14370006,2,2,3,26,6,1,5,99.0,3,1,2,8,1,3,4,3,1,45,66000000,13002.878581,10922.538581
2085,HS3705000056,HH14370007,2,2,3,2,2,2,5,82.5,3,1,1,8,1,3,4,4,1,55,54000000,18414.157035,16439.597035
2086,HS3705000057,HH17370017,2,2,2,3,6,1,3,79.19999999999999,2,1,1,10,1,3,4,3,1,55,54000000,10227.589981,7145.349981
2087,HS3705000058,HH17370018,2,2,1,2,5,3,1,72.6,2,1,1,7,5,3,3,1,3,55,25000000,24519.92,0.0
2088,HS3705000059,HH14370011,2,2,1,2,6,2,2,66.0,2,1,1,8,1,3,4,2,3,45,25000000,7732.292091,4614.792091
2089,HS3705000060,HH13370013,2,2,1,2,5,1,1,66.0,2,1,1,8,2,1,3,4,3,45,18000000,9641.11,0.0
2090,HS3705000061,HH14370010,2,2,1,1,6,1,2,82.5,3,1,1,8,1,3,4,5,1,55,25000000,6427.6910547,4349.31
2091,HS3705000063,HH17370020,2,2,1,2,6,2,5,66.0,3,1,2,10,1,3,4,3,5,55,25000000,7104.11,5267.15
2092,HS3705000064,HH13370016,2,2,3,11,3,3,4,49.5,2,1,1,6,1,1,4,2,3,67,18000000,4089.4543699,2650.6743699
2093,HS3705000065,HH17370021,2,2,3,5,6,2,4,105.6,3,1,2,8,1,3,4,3,1,45,42000000,13326.770756,9933.210756
2094,HS3705000066,HH11370026,2,2,1,2,6,2,5,105.6,2,1,1,6,1,3,4,3,1,45,54000000,13146.124028,9321.704028
2095,HS3705000067,HH17370022,2,2,2,3,6,1,4,82.5,3,1,1,2,1,1,4,2,1,55,25000000,8781.559061,6076.859061
2096,HS3708000001,HH11370048,2,2,1,1,6,1,1,33.0,1,1,1,6,2,1,3,1,5,67,12000000,7866.51,0.0
2097,HS3708000003,HH11370050,2,2,1,1,6,4,1,62.699999999999996,2,1,1,3,2,1,3,1,3,67,12000000,6268.15,0.0
2098,HS3708000004,HH11370051,2,2,1,1,6,2,1,52.8,1,1,1,3,2,1,3,1,3,67,12000000,5824.32,0.0
2099,HS3708000005,HH11370052,2,2,1,1,6,2,1,89.1,3,1,2,8,2,1,3,2,3,67,18000000,8355.57,0.0
2100,HS3708000006,HH11370053,2,2,1,1,6,2,1,49.5,2,1,1,3,2,1,3,2,3,67,18000000,8966.77,0.0
2101,HS3708000007,HH11370054,2,2,1,1,3,3,1,33.0,1,1,1,4,2,1,3,2,3,67,18000000,7825.38,0.0
2102,HS3708000008,HH17370023,2,2,1,1,6,2,1,46.199999999999996,1,1,1,4,1,1,3,1,5,67,12000000,4385.97,0.0
2103,HS3709000001,HH11370033,2,2,2,1,6,2,2,62.699999999999996,1,1,1,3,5,1,3,2,3,67,25000000,18750.17,0.0
2104,HS3709000002,HH14370012,2,2,1,1,6,1,3,66.0,2,1,1,5,5,1,3,2,2,67,18000000,16737.764803,0.0
2105,HS3709000003,HH11370034,2,2,1,1,6,4,3,66.0,2,1,1,6,5,3,3,3,3,45,18000000,18943.96,0.0
2106,HS3709000004,HH11370035,2,2,2,1,6,1,3,79.19999999999999,3,1,1,8,5,3,3,4,3,55,25000000,16983.862927,0.0
2107,HS3709000005,HH11370036,2,2,2,1,6,2,3,99.0,4,1,2,4,5,1,3,4,3,55,25000000,24284.55079,0.0
2108,HS3709000006,HH11370037,2,2,1,1,6,4,3,85.8,3,1,1,8,2,1,3,2,3,67,25000000,10340.82,0.0
2109,HS3709000007,HH11370038,2,2,1,1,6,1,3,46.199999999999996,2,1,1,3,5,1,3,2,3,67,18000000,17773.65,0.0
2110,HS3709000008,HH11370039,2,2,1,1,6,2,1,42.9,2,1,1,3,5,1,3,2,3,67,18000000,12806.04,0.0
2111,HS3709000009,HH11370040,2,2,3,1,5,2,4,72.6,3,1,1,8,1,3,4,2,5,45,42000000,6411.73,4036.41
2112,HS3709000010,HH11370041,2,2,3,3,4,2,4,72.6,3,1,1,8,1,1,4,5,1,55,18000000,5266.265954,2845.4003738
2113,HS3709000011,HH11370042,2,2,3,1,5,2,4,72.6,3,1,1,8,1,3,4,5,1,45,18000000,7801.720844,5212.6511551
2114,HS3709000012,HH11370043,2,2,3,1,5,2,4,72.6,3,1,1,8,1,3,4,2,3,67,18000000,6771.3453393,5112.4354132
2115,HS3709000013,HH11370044,2,2,3,14,4,2,4,72.6,3,1,1,8,1,1,4,2,5,67,18000000,4521.175011,2521.5906354
2116,HS3709000014,HH11370045,2,2,3,2,4,2,4,72.6,3,1,1,8,1,3,4,1,1,67,25000000,3406.203783,2001.2671409
2117,HS3709000015,HH12370018,2,2,3,3,3,2,4,105.6,3,1,1,8,1,3,4,6,1,55,54000000,15992.236481,12170.537819
2118,HS3709000016,HH11370046,2,2,3,13,4,2,4,105.6,3,1,1,8,1,3,4,5,1,45,54000000,12193.006546,8653.1729906
2119,HS3709000017,HH14370013,2,2,3,2,2,2,4,105.6,3,1,2,8,1,1,4,1,5,67,12000000,8666.0406224,6930.5606224
2120,HS3709000018,HH11370047,2,2,3,6,4,2,4,105.6,3,1,1,8,1,3,4,5,1,45,54000000,8860.5989967,6261.1237955
2121,HS3710000001,HH14370001,2,2,1,1,6,1,1,82.5,3,1,1,16,2,1,3,4,3,67,42000000,11985.52,0.0
2122,HS3710000002,HH12370001,2,2,1,1,5,3,1,52.8,2,1,0,7,2,3,3,2,5,67,12000000,6564.44,0.0
2123,HS3710000003,HH12370002,2,2,1,1,4,3,4,85.8,3,1,1,8,2,1,3,2,5,67,12000000,6752.4,0.0
2124,HS3710000005,HH11370001,2,2,1,1,6,3,2,75.89999999999999,4,1,1,6,1,3,3,2,3,67,18000000,3271.58,0.0
2125,HS3710000007,HH11370002,2,2,1,1,6,3,1,33.0,1,1,1,7,2,1,3,2,3,67,12000000,5004.8,0.0
2126,HS3710000008,HH12370003,2,2,1,2,5,3,5,66.0,2,1,1,8,2,1,3,2,3,67,25000000,7052.52,0.0
2127,HS3710000011,HH17370024,2,2,1,1,5,4,1,99.0,2,1,1,6,2,3,3,5,3,67,42000000,10127.665602,0.0
2128,HS3710000012,HH17370025,2,2,1,1,6,1,4,118.8,2,1,1,4,2,3,3,3,2,55,42000000,30920.36,0.0
2129,HS3710000013,HH17370026,2,2,2,1,6,2,3,125.39999999999999,2,1,1,4,2,3,3,2,3,67,54000000,8433.38,0.0
2130,HS3734000001,HH12370024,2,2,1,1,5,1,1,62.699999999999996,2,1,1,6,2,1,3,5,3,45,12000000,8697.1,0.0
2131,HS3734000002,HH12370025,2,2,1,1,5,1,1,42.9,2,0,1,7,2,1,3,1,3,67,12000000,5585.79,0.0
2132,HS3734000003,HH12370026,2,2,1,1,5,1,1,42.9,2,1,1,7,2,1,3,2,3,67,18000000,7552.49,0.0
2133,HS3734000004,HH12370027,2,2,1,1,5,1,5,72.6,3,1,1,8,2,1,3,2,1,67,18000000,8280.3,0.0
2134,HS3734000005,HH13370020,2,2,1,1,6,1,1,56.099999999999994,3,1,1,6,2,1,3,1,3,67,12000000,6626.3775413,0.0
2135,HS3734000007,HH12370029,2,2,1,1,5,1,1,49.5,2,0,1,5,2,1,3,2,1,55,25000000,7790.45,0.0
2136,HS3734000008,HH12370030,2,2,1,1,5,1,1,33.0,1,0,1,7,2,1,3,1,5,67,12000000,5166.76,0.0
2137,HS3734000009,HH12370031,2,2,1,1,5,1,1,42.9,2,0,1,6,2,1,3,2,3,67,18000000,8107.45,0.0
2138,HS3735000001,HH12370019,2,2,1,1,5,1,1,52.8,2,0,1,4,2,1,3,5,3,67,18000000,9012.72,0.0
2139,HS3735000002,HH12370020,2,2,1,1,6,1,1,59.4,2,1,1,7,2,1,3,3,3,67,25000000,8942.17,0.0
2140,HS3735000003,HH12370021,2,2,1,1,6,2,1,29.7,1,1,1,2,2,1,3,2,3,67,18000000,7114.6022699,0.0
2141,HS3735000004,HH12370022,2,2,1,1,6,1,4,85.8,4,1,1,8,2,1,3,2,3,67,18000000,8412.66,0.0
2142,HS3735000005,HH12370023,2,2,1,1,6,1,1,75.89999999999999,4,1,1,10,2,1,3,2,3,67,18000000,9314.4,0.0
2143,HS3735000006,HH11370061,2,2,1,1,6,3,2,62.699999999999996,1,1,1,3,2,1,3,3,3,67,25000000,5801.06,0.0
2144,HS3739000001,HH12370032,2,2,2,2,4,2,4,95.69999999999999,2,1,1,8,2,3,3,1,1,55,12000000,6516.08,0.0
2145,HS3739000002,HH14370020,2,2,1,1,6,1,4,92.39999999999999,3,1,1,14,2,3,3,1,3,67,12000000,10750.0,0.0
2146,HS3739000003,HH12370033,2,2,1,1,6,3,1,56.099999999999994,2,1,1,6,1,3,3,3,3,67,25000000,9701.78,0.0
2147,HS3739000004,HH14370021,2,2,1,1,6,1,4,59.4,2,1,1,14,2,3,3,1,5,67,12000000,10632.86,0.0
2148,HS3739000005,HH11370062,2,2,1,1,6,1,1,89.1,3,1,2,8,1,1,3,4,1,45,18000000,6537.46,0.0
2149,HS3739000006,HH11370063,2,2,1,1,6,1,2,72.6,3,1,2,10,1,1,3,4,1,55,25000000,4827.29,0.0
2150,HS3739000007,HH11370064,2,2,3,12,3,2,4,49.5,2,1,1,8,1,3,4,3,1,35,25000000,6935.529468,5039.229468
2151,HS3739000008,HH14370022,2,2,1,1,6,1,3,69.3,3,1,1,5,2,3,3,3,1,67,25000000,8731.87,0.0
2152,HS3739000009,HH12370034,2,2,1,1,6,3,3,85.8,3,1,2,8,1,3,3,2,5,67,12000000,3341.09,0.0
2153,HS3739000010,HH12370035,2,2,1,1,6,3,3,92.39999999999999,4,1,2,8,1,3,3,2,1,35,18000000,4713.11,0.0
2154,HS3739000011,HH13370021,2,2,1,1,6,1,4,49.5,3,1,1,8,2,1,3,2,5,67,12000000,9959.36,0.0
2155,HS3739000012,HH14370023,2,2,1,1,6,1,4,99.0,3,1,1,4,2,3,3,2,3,67,25000000,10336.9,0.0
2156,HS3739000013,HH11370065,2,2,1,1,6,3,2,42.9,2,1,1,3,1,3,3,3,3,55,54000000,5215.68,0.0
2157,HS3739000014,HH11370066,2,2,3,1,5,2,5,69.3,3,1,1,8,1,3,4,4,1,35,25000000,8708.758521,5920.638521
2158,HS3739000016,HH11370068,2,2,3,13,4,2,5,69.3,3,1,1,8,1,3,4,4,1,45,42000000,14183.652373,11093.672373
2159,HS3739000017,HH13370022,2,2,3,7,3,2,5,69.3,3,1,1,8,1,3,4,4,1,45,25000000,9777.628545,7009.288545
2160,HS3739000018,HH11370069,2,2,3,8,2,2,5,69.3,3,1,1,8,1,3,4,4,1,45,25000000,11985.246009,8377.546009
2161,HS3739000019,HH13370023,2,2,3,9,4,2,5,82.5,3,1,1,8,1,3,4,4,3,35,25000000,12426.6035,9715.0235
2162,HS3739000020,HH11370070,2,2,3,1,5,2,5,92.39999999999999,3,1,1,7,1,3,4,4,1,45,25000000,11892.38,9324.42
2163,HS3739000021,HH11370071,2,2,3,4,4,2,5,69.3,3,1,1,8,1,3,4,4,1,35,25000000,10147.682308,7485.982308
2164,HS3739000022,HH11370072,2,2,3,1,4,2,5,69.3,3,1,1,8,1,3,4,2,1,67,18000000,12837.227892,9797.987892
2165,HS3739000023,HH11370073,2,2,3,5,3,2,5,69.3,3,1,1,8,1,3,4,4,1,35,25000000,9935.79,7603.47
2166,HS3739000024,HH11370074,2,2,3,15,3,2,5,69.3,3,1,1,8,1,3,4,4,1,35,18000000,17190.564153,11995.304153
2167,HS3739000025,HH11370075,2,2,3,1,3,2,5,75.89999999999999,3,1,1,7,1,3,4,4,1,67,25000000,12473.033969,6708.453969
2168,HS3739000027,HH17370027,2,2,3,1,2,2,5,69.3,3,1,1,8,1,3,4,4,1,45,25000000,9427.731074,6893.6379166
2169,HS3740000001,HH17370028,2,2,2,3,4,2,5,92.39999999999999,3,1,2,8,1,1,5,2,1,45,25000000,3169.45,0.0
2170,HS3741000002,HH17370029,2,2,1,1,6,2,4,132.0,3,1,1,8,4,3,5,4,2,67,25000000,29683.38,0.0
2171,HS3742000003,HH17370030,2,2,2,3,6,2,4,82.5,3,1,1,6,2,3,3,4,1,45,42000000,30520.7,0.0
2172,HS3742000004,HH17370031,2,2,2,1,6,2,5,89.1,2,1,2,6,2,1,3,1,1,35,25000000,17193.68,0.0
2173,HS3803000001,HH15380008,3,2,1,1,5,3,1,99.0,2,1,1,14,4,3,3,1,5,67,12000000,10186.255051,0.0
2174,HS3803000002,HH16380003,3,2,3,17,4,4,4,105.6,3,1,2,13,1,3,4,3,5,67,25000000,12454.985344,9445.5157995
2175,HS3803000003,HH11380067,3,2,1,1,5,2,4,89.1,4,1,2,10,1,3,4,5,1,45,18000000,12089.884547,9000.396974
2176,HS3803000004,HH11380068,3,2,1,1,5,4,3,85.8,3,1,1,8,2,3,3,4,1,45,25000000,6643.090141,0.0
2177,HS3803000005,HH14380010,3,2,1,1,6,3,4,66.0,3,1,1,10,2,3,3,5,1,45,78000000,11326.805294,0.0
2178,HS3803000012,HH15380009,3,2,3,1,5,2,3,42.9,2,0,1,12,1,1,3,3,1,55,25000000,6716.7143773,0.0
2179,HS3803000013,HH15380010,3,2,3,1,5,2,3,42.9,2,0,1,12,1,1,3,3,1,55,18000000,6019.0902108,0.0
2180,HS3803000014,HH15380011,3,2,3,2,4,2,3,42.9,2,0,1,12,1,3,3,2,1,25,25000000,6102.6812077,0.0
2181,HS3803000015,HH15380012,3,2,3,3,4,2,3,42.9,2,0,1,12,1,1,3,1,3,25,25000000,5951.6563922,0.0
2182,HS3803000016,HH15380013,3,2,3,4,4,2,3,42.9,2,0,1,12,1,1,3,2,1,55,18000000,5505.3706512,0.0
